"contrast","iso1","iso2","iso1.mean.ratio","iso2.mean.ratio","Condition1(x=1)","Condition2(x=2)","before.interval","after.interval","x.value","y.value","before.prob","after.prob","before.diff","after.diff","before.pval","after.pval","before.FDR","after.FDR","before.t.points","after.t.points","prob","diff","cor","numeric.coordinates"
"SETI_WT.P-SETI_WT.mock","AT1G61430_P12","AT1G61430_P9",0.0791731821878018,0.0862189154626461,"SETI_WT.mock","SETI_WT.P","[1,1.5213]","(1.5213,2]",1.52130009043641,0.6142327788586,1,1,-1.283127,1.178271,0.0459826400372772,0.147277529168324,0.0919652800745543,0.147277529168324,1,1,1,2.461398,-0.690699876180769,NA
"SETI_WT.P-SETI_WT.mock","AT1G61430_P11","AT1G61430_P9",0.0654408471687482,0.0862189154626461,"SETI_WT.mock","SETI_WT.P","[1,1.5739]","(1.5739,2]",1.57392546809555,0.54670773589896,1,1,-1.20033833333333,0.891115,0.0388090520730141,0.0507844241892964,0.0507844241892964,0.0507844241892964,1,1,1,2.09145333333333,-0.771588982633111,NA
"SETI_WT.P-SETI_WT.mock","AT1G49630.3","AT1G49630_P2",0.16051472361394,0.248844508880129,"SETI_WT.mock","SETI_WT.P","[1,1.6079]","(1.6079,2]",1.60788786260912,0.470173298886474,1,1,-1.19907866666667,0.773454,0.164802292188159,0.0611623865288872,0.164802292188159,0.122324773057774,1,1,1,1.97253266666667,-0.649629628835261,NA
"SETI_WT.P-SETI_WT.mock","AT1G49630.3","AT1G49630_P1",0.16051472361394,0.450962723642717,"SETI_WT.mock","SETI_WT.P","[1,1.7375]","(1.7375,2]",1.73749690305983,0.57041992965924,1,1,-2.17300266666667,0.773454,0.0924023950391194,0.0611623865288872,0.0924023950391194,0.0924023950391194,1,1,1,2.94645666666667,-0.742842345471823,NA
"SETI_WT.P-SETI_WT.mock","AT1G32190.2","AT1G32190_P1",0.0639471939028723,0.936052806097128,"SETI_WT.mock","SETI_WT.P","[1,1.9361]","(1.9361,2]",1.93605280609713,0.138700248578646,1,1,-2.168981,0.148175666666667,0.00729193925008275,0.067766404711658,0.0145838785001655,0.067766404711658,1,1,1,2.31715666666667,-0.863960360606588,NA
"SETI_WT.P-SETI_WT.mock","AT1G17350_P1","AT1G17350_c2",0.288600539300729,0.193583989137167,"SETI_WT.mock","SETI_WT.P","[1,1.5985]","(1.5985,2]",1.59852716601192,0.605328828726482,1,1,1.50777033333333,-1.011364,0.000530442498531479,0.0118604786563766,0.00106088499706296,0.0118604786563766,1,1,1,2.51913433333333,-0.975655952605221,NA
"SETI_WT.P-SETI_WT.mock","AT1G14650_JS9","AT1G14650_P1",0.364933799948974,0.547443857324801,"SETI_WT.mock","SETI_WT.P","[1,1.7199]","(1.7199,2]",1.71989126383293,9.07948649071299,1,1,-11.560508,4.49817833333333,0.0722233359580945,0.0611260935423232,0.0722233359580945,0.0722233359580945,1,1,1,16.0586863333333,-0.874392642272041,NA
"SETI_WT.P-SETI_WT.mock","AT1G12440_P1","AT1G12440_P3",0.542477819372702,0.44607242857943,"SETI_WT.mock","SETI_WT.P","[1,1.61]","(1.61,2]",1.60997297366936,41.0050354313135,1,1,43.369407,-27.7311316666667,0.01135130950112,0.0118405934108219,0.0118405934108219,0.0118405934108219,1,1,1,71.1005386666667,-0.824153867779476,NA
"SETI_WT.P-SETI_WT.mock","AT1G11130_P1","AT1G11130_c1",0.946408860009454,0.0535911399905461,"SETI_WT.mock","SETI_WT.P","[1,1.9464]","(1.9464,2]",1.94640886000945,0.152363308781782,1,1,2.843069,-0.160991,0.0900615401056908,0.0304147149434936,0.0900615401056908,0.0608294298869871,1,1,1,3.00406,-0.7915870228997,NA
"SETI_WT.P-SETI_WT.mock","AT1G08970.3","AT1G08970.4",0.0546475204321544,0.0138421789578212,"SETI_WT.mock","SETI_WT.P","[1,1.1242]","(1.1242,2]",1.12421502129386,0.636510147825267,1,1,-0.632386333333333,4.45867533333333,0.029647667723927,0.0399525855334169,0.0399525855334169,0.0399525855334169,1,1,1,5.09106166666667,0.125762782569581,NA
"SETI_WT.P-SETI_WT.mock","AT1G01550_P1","AT1G01550_P2",0.494033624045861,0.500688953173592,"SETI_WT.mock","SETI_WT.P","[1,1.4882]","(1.4882,2]",1.48824446214237,126.601234111172,1,1,71.0746263333333,-74.497176,0.00834576126247439,0.0774787750877025,0.0166915225249488,0.0774787750877025,1,1,1,145.571802333333,0.903206855220019,NA
"SETI_WT.P-SETI_WT.mock","AT5G63370_ID6","AT5G63370_c4",0.192107733070626,0.065260264040516,"SETI_WT.mock","SETI_WT.P","[1,1.0893]","(1.0893,2]",1.08927793020865,3.1383133623187,0.333333333333333,0,-0.754038333333333,7.69192733333333,0.724504602917317,0.0171420961108677,0.724504602917317,0.0342841922217355,1,1,0.666666666666667,8.44596566666667,-0.890328332865613,NA
"SETI_WT.P-SETI_WT.mock","AT3G16340_P1","AT3G16340_P2",0.823199308253163,0.134762656254787,"SETI_WT.mock","SETI_WT.P","[1,1.0008]","(1.0008,2]",1.00084694642632,0.602169229276771,0.333333333333333,0,-0.00261199999999998,3.08140833333333,0.997964408444827,0.0322085914889357,0.997964408444827,0.0644171829778713,1,1,0.666666666666667,3.08402033333333,-0.84877161537014,NA
"SETI_WT.P-SETI_WT.mock","AT2G20950_P12","AT2G20950_P7",0.147246335158468,0.038899625757059,"SETI_WT.mock","SETI_WT.P","[1,1.1414]","(1.1414,2]",1.14138395336803,0.637825475205079,0.333333333333333,0,-0.580526,3.52549866666667,0.329854946525877,0.27619513908766,0.329854946525877,0.329854946525877,1,1,0.666666666666667,4.10602466666667,-0.334182319695319,NA
"SETI_WT.P-SETI_WT.mock","AT2G20950_P12","AT2G20950_P5",0.147246335158468,0.00478542486180393,"SETI_WT.mock","SETI_WT.P","[1,1.0076]","(1.0076,2]",1.00756338535063,0.129088876965082,0.333333333333333,0,-0.029737,3.901968,0.798025043178777,0.225701571154636,0.798025043178777,0.451403142309272,1,1,0.666666666666667,3.931705,-0.442843140502596,NA
"SETI_WT.P-SETI_WT.mock","AT2G20950_P12","AT2G20950_P14",0.147246335158468,0.019301872566139,"SETI_WT.mock","SETI_WT.P","[1,1.0981]","(1.0981,2]",1.09807709939956,0.473188738903583,0.333333333333333,0,-0.424308666666667,3.901968,0.458659790953894,0.225701571154636,0.458659790953894,0.451403142309272,1,1,0.666666666666667,4.32627666666667,-0.376480540160765,NA
"SETI_WT.P-SETI_WT.mock","AT1G61430_P6","AT1G61430_P8",0.02119272477554,0.154583815406304,"SETI_WT.mock","SETI_WT.P","[1,1.0615]","(1.0615,2]",1.06146512255352,0.296008581982313,0.333333333333333,0,0.139119666666667,-2.12427233333333,0.777696886746102,0.0658481384901394,0.777696886746102,0.131696276980279,1,1,0.666666666666667,2.263392,-0.44961299929676,NA
"SETI_WT.P-SETI_WT.mock","AT1G61430_P13","AT1G61430_P2",0.0401020503355295,0.210988385564453,"SETI_WT.mock","SETI_WT.P","[1,1.0868]","(1.0868,2]",1.08676246687245,0.545026248020742,0.333333333333333,0,0.266978666666667,-2.810143,0.647790916550881,0.0217136404239751,0.647790916550881,0.0434272808479502,1,1,0.666666666666667,3.07712166666667,-0.599496424702336,NA
"SETI_WT.P-SETI_WT.mock","AT5G66210_P4","AT5G66210_P6",0.018301387891061,0.0336279697553201,"SETI_WT.mock","SETI_WT.P","[1,1.1858]","(1.1858,2]",1.18584446614209,0.743450653650949,0.666666666666667,1,0.539289666666667,-2.36254366666667,0.19722153025621,0.118823086839773,0.19722153025621,0.19722153025621,1,1,0.666666666666667,2.90183333333333,0.863273207955192,NA
"SETI_WT.P-SETI_WT.mock","AT5G66210_ID2","AT5G66210_P1",0.433813667079626,0.469122657745606,"SETI_WT.mock","SETI_WT.P","[1,1.5743]","(1.5743,2]",1.57432083551887,29.2869448019321,1,0.666666666666667,-16.2293513333333,12.028985,0.0162216015141853,0.526883214798844,0.0324432030283706,0.526883214798844,1,1,0.666666666666667,28.2583363333333,0.519409260424643,NA
"SETI_WT.P-SETI_WT.mock","AT5G63370_c4","AT5G63370_s1",0.065260264040516,0.0180190766921561,"SETI_WT.mock","SETI_WT.P","[1,1.8528]","(1.8528,2]",1.85277173228911,0.622066584304219,1,0.666666666666667,3.12302433333333,-0.53918,0.0151229766708934,0.377089874802852,0.0302459533417868,0.377089874802852,1,1,0.666666666666667,3.66220433333333,-0.461578410895475,NA
"SETI_WT.P-SETI_WT.mock","AT5G63370_c2","AT5G63370_s3",0.100023907236121,0.0122175252302763,"SETI_WT.mock","SETI_WT.P","[1,1.1089]","(1.1089,2]",1.10885040365049,0.595496756416886,0.666666666666667,1,-0.668234333333333,5.47078133333333,0.305864389015738,0.00606635075716482,0.305864389015738,0.0121327015143296,1,1,0.666666666666667,6.13901566666667,-0.556582901704675,NA
"SETI_WT.P-SETI_WT.mock","AT5G63370_c2","AT5G63370_s1",0.100023907236121,0.0180190766921561,"SETI_WT.mock","SETI_WT.P","[1,1.0606]","(1.0606,2]",1.06063979543431,0.331747060919191,0.666666666666667,1,-0.309522333333333,4.794755,0.318590422082717,0.0174841846210198,0.318590422082717,0.0349683692420396,1,1,0.666666666666667,5.10427733333333,0.3537902663199,NA
"SETI_WT.P-SETI_WT.mock","AT5G63370_P10","AT5G63370_c2",0.0549156551393257,0.100023907236121,"SETI_WT.mock","SETI_WT.P","[1,1.2225]","(1.2225,2]",1.22247840509837,1.21713070568192,0.666666666666667,1,0.988923333333333,-3.45610733333333,0.290477969967437,0.0312136404845277,0.290477969967437,0.0624272809690554,1,1,0.666666666666667,4.44503066666667,0.535970004451251,NA
"SETI_WT.P-SETI_WT.mock","AT5G59670_P1","AT5G59670_P2",0.798989281383379,0.0260309054740278,"SETI_WT.mock","SETI_WT.P","[1,1.9781]","(1.9781,2]",1.97814530328569,0.764988204842105,1,0.666666666666667,23.7537226666667,-0.530729333333333,0.0915355209577947,0.495659108288625,0.183071041915589,0.495659108288625,1,1,0.666666666666667,24.284452,-0.603163265539317,NA
"SETI_WT.P-SETI_WT.mock","AT5G59670_JS9","AT5G59670_P2",0.037348470980075,0.0260309054740278,"SETI_WT.mock","SETI_WT.P","[1,1.5931]","(1.5931,2]",1.59308474477286,0.463839914886873,1,0.666666666666667,1.08323666666667,-0.743208333333333,0.0356400278880144,0.226153752154832,0.0712800557760289,0.226153752154832,1,1,0.666666666666667,1.826445,-0.702914110729325,NA
"SETI_WT.P-SETI_WT.mock","AT5G59670_JS15","AT5G59670_JS9",0.0035035819329013,0.037348470980075,"SETI_WT.mock","SETI_WT.P","[1,1.9423]","(1.9423,2]",1.94225027124732,0.0991837762188829,1,0.666666666666667,-1.08323666666667,0.0663906666666667,0.0356400278880144,0.185391371895375,0.0712800557760289,0.185391371895375,1,1,0.666666666666667,1.14962733333333,-0.56291962433135,NA
"SETI_WT.P-SETI_WT.mock","AT5G59670_ID2","AT5G59670_P2",0.0409000930847671,0.0260309054740278,"SETI_WT.mock","SETI_WT.P","[1,1.6189]","(1.6189,2]",1.61891291374317,0.484039617884562,1,0.666666666666667,1.162572,-0.715837666666667,0.24010054045022,0.188819181017613,0.24010054045022,0.24010054045022,1,1,0.666666666666667,1.87840966666667,-0.408799808523711,NA
"SETI_WT.P-SETI_WT.mock","AT5G57565_P2","AT5G57565_P4",0.392052729912719,0.201678150878006,"SETI_WT.mock","SETI_WT.P","[1,1.2757]","(1.2757,2]",1.27573503657631,1.09226374991762,0.666666666666667,1,-0.875146333333333,2.29872066666667,0.424648398054406,0.035471285646393,0.424648398054406,0.070942571292786,1,1,0.666666666666667,3.173867,-0.784690546971262,NA
"SETI_WT.P-SETI_WT.mock","AT5G56160_JS5","AT5G56160_P1",0.0877702585561325,0.295016437304734,"SETI_WT.mock","SETI_WT.P","[1,1.7899]","(1.7899,2]",1.78992637959403,0.315173802817775,1,0.666666666666667,-1.43577966666667,0.381832333333333,0.0554960965319305,0.201582197757596,0.110992193063861,0.201582197757596,1,1,0.666666666666667,1.817612,-0.424559539212847,NA
"SETI_WT.P-SETI_WT.mock","AT5G56160_JS1","AT5G56160_P1",0.405513010722347,0.295016437304734,"SETI_WT.mock","SETI_WT.P","[1,1.4048]","(1.4048,2]",1.4047779949823,0.893012566164724,0.666666666666667,1,-1.19434766666667,1.75627633333333,0.225702770118337,0.0626913458433313,0.225702770118337,0.125382691686663,1,1,0.666666666666667,2.950624,-0.837826096545896,NA
"SETI_WT.P-SETI_WT.mock","AT5G56160_ID14","AT5G56160_P1",0.0260160043732309,0.295016437304734,"SETI_WT.mock","SETI_WT.P","[1,1.919]","(1.919,2]",1.91896144751835,0.121582275352468,1,0.666666666666667,-1.50030166666667,0.132304,0.0663799001028131,0.183995908987484,0.132759800205626,0.183995908987484,1,1,0.666666666666667,1.63260566666667,-0.620925749480655,NA
"SETI_WT.P-SETI_WT.mock","AT5G56160_ID10","AT5G56160_P1",0.0411326877705207,0.295016437304734,"SETI_WT.mock","SETI_WT.P","[1,1.9194]","(1.9194,2]",1.91938553967967,0.12094600917602,1,0.666666666666667,-1.415212,0.12409,0.0762776690734617,0.187232986422989,0.152555338146923,0.187232986422989,1,1,0.666666666666667,1.539302,-0.155193642158037,NA
"SETI_WT.P-SETI_WT.mock","AT5G35170.2","AT5G35170_s2",0.00400649550156787,0.0492478464087444,"SETI_WT.mock","SETI_WT.P","[1,1.9843]","(1.9843,2]",1.98432496418716,0.124509777268149,1,0.666666666666667,-7.41506366666667,0.118082333333333,0.0163962514384304,0.185519596782378,0.0327925028768609,0.185519596782378,1,1,0.666666666666667,7.533146,0.899617730865908,NA
"SETI_WT.P-SETI_WT.mock","AT5G18260_ID1","AT5G18260_ID3",0.198822283128417,0.0441644390592629,"SETI_WT.mock","SETI_WT.P","[1,1.8823]","(1.8823,2]",1.88233175767073,0.230407997649932,1,0.666666666666667,1.05517966666667,-0.140719333333333,0.100440871641258,0.649402732101678,0.200881743282517,0.649402732101678,1,1,0.666666666666667,1.195899,-0.622382149785767,NA
"SETI_WT.P-SETI_WT.mock","AT5G18260.1","AT5G18260_ID3",0.614025151889498,0.0441644390592629,"SETI_WT.mock","SETI_WT.P","[1,1.9329]","(1.9329,2]",1.93290012533379,0.243613185195749,1,0.666666666666667,3.63060566666667,-0.261135333333333,0.00578455309947068,0.238507703517696,0.0115691061989414,0.238507703517696,1,1,0.666666666666667,3.891741,-0.631671747940349,NA
"SETI_WT.P-SETI_WT.mock","AT5G12260_ID3","AT5G12260_s1",0.0396267244520508,0.174814437750959,"SETI_WT.mock","SETI_WT.P","[1,1.8402]","(1.8402,2]",1.84020881066008,0.259623682285153,1,0.666666666666667,-1.30172066666667,0.247561666666667,0.0540715323219319,0.45612454095568,0.108143064643864,0.45612454095568,1,1,0.666666666666667,1.54928233333333,-0.553914170731751,NA
"SETI_WT.P-SETI_WT.mock","AT5G07890_P2","AT5G07890_P4",0.0702022635627845,0.150190817736963,"SETI_WT.mock","SETI_WT.P","[1,1.8568]","(1.8568,2]",1.85682258183417,0.301027085435631,1,0.666666666666667,-1.34438633333333,0.224650666666667,0.235674112570028,0.24057775265509,0.24057775265509,0.24057775265509,1,1,0.666666666666667,1.569037,0.290944103215988,NA
"SETI_WT.P-SETI_WT.mock","AT5G07890_ID1","AT5G07890_P4",0.0545107097574022,0.150190817736963,"SETI_WT.mock","SETI_WT.P","[1,1.8032]","(1.8032,2]",1.80322166381847,0.413721729141597,1,0.666666666666667,-1.77400366666667,0.434606666666667,0.0133373790827915,0.354801243386885,0.026674758165583,0.354801243386885,1,1,0.666666666666667,2.20861033333333,0.132610791885689,NA
"SETI_WT.P-SETI_WT.mock","AT5G03320_JS2","AT5G03320_P2",0.130404183052052,0.0998910697052377,"SETI_WT.mock","SETI_WT.P","[1,1.0278]","(1.0278,2]",1.0278301639652,0.730727940572981,0.666666666666667,1,-0.135980333333333,4.750097,0.431502531597345,0.130773270374862,0.431502531597345,0.261546540749725,1,1,0.666666666666667,4.88607733333333,0.974553372645795,NA
"SETI_WT.P-SETI_WT.mock","AT4G39270_P7","AT4G39270_P8",0.0616596378797146,0.00780634640298287,"SETI_WT.mock","SETI_WT.P","[1,1.9805]","(1.9805,2]",1.98047909582727,0.628844321642529,1,0.666666666666667,4.51443166666667,-0.0898803333333333,0.00598673500046213,0.927664229373806,0.0119734700009243,0.927664229373806,1,1,0.666666666666667,4.604312,-0.843680154056812,NA
"SETI_WT.P-SETI_WT.mock","AT4G38545_ID1","AT4G38545_ID2",0.428382509385766,0.259292314031952,"SETI_WT.mock","SETI_WT.P","[1,1.7382]","(1.7382,2]",1.73821378362195,1.32044250262206,1,0.666666666666667,1.807388,-0.640938,0.046036458589916,0.483985508416376,0.0920729171798319,0.483985508416376,1,1,0.666666666666667,2.448326,-0.6219618032636,NA
"SETI_WT.P-SETI_WT.mock","AT4G38545.2","AT4G38545_ID2",0.194046165752315,0.259292314031952,"SETI_WT.mock","SETI_WT.P","[1,1.428]","(1.428,2]",1.42803815340065,0.765631559628971,0.666666666666667,1,1.338606,-1.78869933333333,0.323863024641564,0.0229295035647066,0.323863024641564,0.0458590071294132,1,1,0.666666666666667,3.12730533333333,-0.520203092910786,NA
"SETI_WT.P-SETI_WT.mock","AT4G38545.1","AT4G38545_ID2",0.118279010829968,0.259292314031952,"SETI_WT.mock","SETI_WT.P","[1,1.3133]","(1.3133,2]",1.31326269512978,0.560332773936846,0.666666666666667,1,0.815934666666667,-1.78869933333333,0.187666075363034,0.0229295035647066,0.187666075363034,0.0458590071294132,1,1,0.666666666666667,2.604634,-0.670598074925679,NA
"SETI_WT.P-SETI_WT.mock","AT4G38160.3","AT4G38160_P4",0.0543164648644423,0.0957608135927437,"SETI_WT.mock","SETI_WT.P","[1,1.6695]","(1.6695,2]",1.66953655690952,0.765054204370193,1,0.666666666666667,-1.72160166666667,0.849731666666667,0.128177746295952,0.52124814958386,0.256355492591905,0.52124814958386,1,1,0.666666666666667,2.57133333333333,-0.527205403887515,NA
"SETI_WT.P-SETI_WT.mock","AT4G38160.3","AT4G38160_P1",0.0543164648644423,0.632316384657036,"SETI_WT.mock","SETI_WT.P","[1,1.9291]","(1.9291,2]",1.92906675932162,1.06160959102888,1,0.666666666666667,-13.164557,1.00509966666667,0.0890022423382707,0.314896531098865,0.178004484676541,0.314896531098865,1,1,0.666666666666667,14.1696566666667,-0.438494550552243,NA
"SETI_WT.P-SETI_WT.mock","AT4G38160.2","AT4G38160.3",0.161661893016155,0.0543164648644423,"SETI_WT.mock","SETI_WT.P","[1,1.7485]","(1.7485,2]",1.74850968681561,0.855293825259325,1,0.666666666666667,3.40090166666667,-1.14266233333333,0.251126649901115,0.328171974213575,0.328171974213575,0.328171974213575,1,1,0.666666666666667,4.543564,-0.337001154890395,NA
"SETI_WT.P-SETI_WT.mock","AT4G33470_ID18","AT4G33470_ID27",0.0185804729195766,0.123785243035326,"SETI_WT.mock","SETI_WT.P","[1,1.9703]","(1.9703,2]",1.97034937912657,0.188909185724328,1,0.666666666666667,-5.58551733333333,0.170674666666667,0.113191385855254,0.258843416985969,0.226382771710507,0.258843416985969,1,1,0.666666666666667,5.756192,0.892814612568277,NA
"SETI_WT.P-SETI_WT.mock","AT4G33470_ID17","AT4G33470_ID21",0.183330470367906,0.0156397182479346,"SETI_WT.mock","SETI_WT.P","[1,1.9337]","(1.9337,2]",1.93371257010607,0.751609985083235,1,0.666666666666667,9.290535,-0.659566666666667,0.0666330065987996,0.286150862634396,0.133266013197599,0.286150862634396,1,1,0.666666666666667,9.95010166666667,-0.691234374527167,NA
"SETI_WT.P-SETI_WT.mock","AT4G31430.3","AT4G31430_s1",0.0173978985948435,0.0808250611639625,"SETI_WT.mock","SETI_WT.P","[1,1.1395]","(1.1395,2]",1.13952758112909,0.289733110047701,0.666666666666667,1,0.237573333333333,-1.46512466666667,0.389356757758226,0.0461187580778592,0.389356757758226,0.0922375161557183,1,1,0.666666666666667,1.702698,-0.732310760450968,NA
"SETI_WT.P-SETI_WT.mock","AT4G25080_P2","AT4G25080_P6",0.0623337721842388,0.00435104267404111,"SETI_WT.mock","SETI_WT.P","[1,1.9603]","(1.9603,2]",1.96031207576454,0.684490281051371,1,0.666666666666667,9.90809666666667,-0.409483333333333,0.140142918428607,0.628753123251922,0.280285836857214,0.628753123251922,1,1,0.666666666666667,10.31758,-0.488239564801561,NA
"SETI_WT.P-SETI_WT.mock","AT4G25080.4","AT4G25080.5",0.0385482077490784,0.0539784233079429,"SETI_WT.mock","SETI_WT.P","[1,1.6828]","(1.6828,2]",1.6827563127378,3.2659269863447,1,0.666666666666667,-4.72168366666667,2.193937,0.176200561637925,0.233999957599269,0.233999957599269,0.233999957599269,1,1,0.666666666666667,6.91562066666667,0.285141881843589,NA
"SETI_WT.P-SETI_WT.mock","AT4G25080.1","AT4G25080.4",0.315277404692617,0.0385482077490784,"SETI_WT.mock","SETI_WT.P","[1,1.9702]","(1.9702,2]",1.9702429950971,3.43657620612635,1,0.666666666666667,46.767561,-1.43434433333333,0.105911886341532,0.667141279475435,0.211823772683064,0.667141279475435,1,1,0.666666666666667,48.2019053333333,0.286494293692895,NA
"SETI_WT.P-SETI_WT.mock","AT4G24810_ID10","AT4G24810_P2",0.0338285129301424,0.226406327744814,"SETI_WT.mock","SETI_WT.P","[1,1.9416]","(1.9416,2]",1.94162474721893,0.267798948253039,1,0.666666666666667,-2.84858466666667,0.176595666666667,0.114131682053435,0.55096048824872,0.22826336410687,0.55096048824872,1,1,0.666666666666667,3.02518033333333,0.189275110822874,NA
"SETI_WT.P-SETI_WT.mock","AT4G24810_ID10","AT4G24810_P1",0.0338285129301424,0.357306687270528,"SETI_WT.mock","SETI_WT.P","[1,1.9459]","(1.9459,2]",1.9459169760682,0.26812080961776,1,0.666666666666667,-4.76038866666667,0.272176333333333,0.173595270679184,0.237028262245395,0.237028262245395,0.237028262245395,1,1,0.666666666666667,5.032565,0.377517648639157,NA
"SETI_WT.P-SETI_WT.mock","AT4G24810_ID10","AT4G24810_ID21",0.0338285129301424,0.134109402379043,"SETI_WT.mock","SETI_WT.P","[1,1.8594]","(1.8594,2]",1.85939382897731,0.261632698386855,1,0.666666666666667,-1.663559,0.272176333333333,0.105005480922431,0.237028262245395,0.210010961844862,0.237028262245395,1,1,0.666666666666667,1.93573533333333,-0.127087374515532,NA
"SETI_WT.P-SETI_WT.mock","AT4G18740_ID3","AT4G18740_ID4",0.0401581804630253,0.210470502346733,"SETI_WT.mock","SETI_WT.P","[1,1.8518]","(1.8518,2]",1.85184226023829,1.15794212224263,1,0.666666666666667,-6.97880233333333,1.213797,0.0222574670680975,0.283272862706309,0.044514934136195,0.283272862706309,1,1,0.666666666666667,8.19259933333333,-0.697440150778065,NA
"SETI_WT.P-SETI_WT.mock","AT4G15765_P4","AT4G15765_P5",0.137345449352349,0.424768768383309,"SETI_WT.mock","SETI_WT.P","[1,1.8136]","(1.8136,2]",1.81359720194715,0.878398767057511,1,0.666666666666667,-4.13633766666667,0.947674,0.15737736918366,0.219492199148184,0.219492199148184,0.219492199148184,1,1,0.666666666666667,5.08401166666667,-0.200298703807099,NA
"SETI_WT.P-SETI_WT.mock","AT4G15765_P2","AT4G15765_P4",0.340224228258198,0.137345449352349,"SETI_WT.mock","SETI_WT.P","[1,1.8017]","(1.8017,2]",1.80169573996271,0.873975675988381,1,0.666666666666667,2.99043066666667,-0.739701,0.180542391998247,0.323145573156056,0.323145573156056,0.323145573156056,1,1,0.666666666666667,3.73013166666667,-0.255662089264182,NA
"SETI_WT.P-SETI_WT.mock","AT4G13030.2","AT4G13030_JC9",0.198059724240662,0.41876649494739,"SETI_WT.mock","SETI_WT.P","[1,1.6789]","(1.6789,2]",1.67890514689636,0.472584514944261,1,0.666666666666667,-1.471791,0.696098,0.045585745276837,0.235828265318231,0.0911714905536739,0.235828265318231,1,1,0.666666666666667,2.167889,-0.587296371955781,NA
